id,name,postcode,address,rating,reviewCount,category,lat,lng,bezirkId,bezirkName,hasDefamationNotice,removedMin,removedMax,removedEstimate,deletionRatioPct,realRatingAdjusted,removedText,url,readAt,placeState,status,error
0x479e27deefc81dad:0xf6b8faaffba5285d,"""Karls Leberkas""",84028,,4.7,155,Imbiss,48.5354694,12.1500475,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/%22Karls+Leberkas%22/data=!4m7!3m6!1s0x479e27deefc81dad:0xf6b8faaffba5285d!8m2!3d48.5354694!4d12.1500475!16s%2Fg%2F11fk46fjv5!19sChIJrR3I794nnkcRXSil-6_6uPY?authuser=0&hl=de&rclk=1,2026-05-13T20:14:35Z,active,success,
0x479e27ee8d98c4d7:0x4887ba8abcf3c9a1,01 Adana Kebap,84028,,4,65,Döner / Kebab,48.5462733,12.1530032,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/01+Adana+Kebap/data=!4m7!3m6!1s0x479e27ee8d98c4d7:0x4887ba8abcf3c9a1!8m2!3d48.5462733!4d12.1530032!16s%2Fg%2F11rrh9_9cx!19sChIJ18SYje4nnkcRocnzvIq6h0g?authuser=0&hl=de&rclk=1,2026-05-13T20:15:33Z,active,success,
0x479e27c658ae884f:0xf790d4ea916d1b10,1855 Retro,84028,,4.9,147,Restaurant,48.5393435,12.1559225,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/1855+Retro/data=!4m7!3m6!1s0x479e27c658ae884f:0xf790d4ea916d1b10!8m2!3d48.5393435!4d12.1559225!16s%2Fg%2F11ghn7327p!19sChIJT4iuWMYnnkcREBttkerUkPc?authuser=0&hl=de&rclk=1,2026-05-13T20:07:33Z,active,success,
0x479e2672caf940d1:0x88278ebcc3444a79,35 milli(m)eter Landshut,84028,,3.6,1373,Restaurant,48.5394067,12.1565314,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/35+milli%28m%29eter+Landshut/data=!4m7!3m6!1s0x479e2672caf940d1:0x88278ebcc3444a79!8m2!3d48.5394067!4d12.1565314!16s%2Fg%2F1tlkbc8r!19sChIJ0UD5ynImnkcReUpEw7yOJ4g?authuser=0&hl=de&rclk=1,2026-05-13T20:07:58Z,active,success,
0x479e26735a1546bf:0x75b3e67d0e1ec6ed,Aladin's Kebap,84028,,4.7,424,Döner / Kebab,48.5459991,12.1799181,39,Gewerbepark Nürnberg-Feucht,true,11,20,15.5,3.53,4.57,11 bis 20 Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Aladin%27s+Kebap/data=!4m7!3m6!1s0x479e26735a1546bf:0x75b3e67d0e1ec6ed!8m2!3d48.5459991!4d12.1799181!16s%2Fg%2F1v5k1_cq!19sChIJv0YVWnMmnkcR7cYeDn3ms3U?authuser=0&hl=de&rclk=1,2026-05-13T20:17:32Z,active,success,
0x479e25f08f7a38ef:0x121d635730bfcd03,Ali Baba - Döner Imbiss,84028,,4.8,609,Döner / Kebab,48.5543199,12.1368472,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Ali+Baba+-+D%C3%B6ner+Imbiss/data=!4m7!3m6!1s0x479e25f08f7a38ef:0x121d635730bfcd03!8m2!3d48.5543199!4d12.1368472!16s%2Fg%2F11bzzw01bt!19sChIJ7zh6j_AlnkcRA82_MFdjHRI?authuser=0&hl=de&rclk=1,2026-05-13T20:14:27Z,active,success,
0x479e2670d67d7dcb:0x4f912060e53355c6,Altstadt Sushi,84028,,3.9,120,Sushi,48.5321091,12.148853,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Altstadt+Sushi/data=!4m7!3m6!1s0x479e2670d67d7dcb:0x4f912060e53355c6!8m2!3d48.5321091!4d12.148853!16s%2Fg%2F1tdz8dph!19sChIJy3191nAmnkcRxlUz5WAgkU8?authuser=0&hl=de&rclk=1,2026-05-13T20:22:44Z,active,success,
0x479e279959809e91:0x5314526b9420925b,Amiri Restaurant,84028,,4.8,196,Restaurant,48.5383173,12.1543931,39,Gewerbepark Nürnberg-Feucht,true,2,5,3.5,1.75,4.733,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Amiri+Restaurant/data=!4m7!3m6!1s0x479e279959809e91:0x5314526b9420925b!8m2!3d48.5383173!4d12.1543931!16s%2Fg%2F11x5sfmrwy!19sChIJkZ6AWZknnkcRW5IglGtSFFM?authuser=0&hl=de&rclk=1,2026-05-13T20:00:23Z,active,success,
0x479e27df4d367433:0x74d3bdfadec065ca,An Lac Chay,84028,,4.5,145,Restaurant,48.5354183,12.1498785,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/An+Lac+Chay/data=!4m7!3m6!1s0x479e27df4d367433:0x74d3bdfadec065ca!8m2!3d48.5354183!4d12.1498785!16s%2Fg%2F11l61x9902!19sChIJM3Q2Td8nnkcRymXA3vq903Q?authuser=0&hl=de&rclk=1,2026-05-13T20:16:29Z,active,success,
0x479e267250688f4d:0x4a681a063998582c,Aperitivo,84028,,4.8,74,Café / Konditorei,48.5362301,12.1544664,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Aperitivo/data=!4m7!3m6!1s0x479e267250688f4d:0x4a681a063998582c!8m2!3d48.5362301!4d12.1544664!16s%2Fg%2F11bv6pw94f!19sChIJTY9oUHImnkcRLFiYOQYaaEo?authuser=0&hl=de&rclk=1,2026-05-13T20:04:24Z,active,success,
0x479e25e0bc8a98eb:0xf3c78c977edd7394,Arena Bistro,84028,,4.1,89,Restaurant,48.541557,12.1406296,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Arena+Bistro/data=!4m7!3m6!1s0x479e25e0bc8a98eb:0xf3c78c977edd7394!8m2!3d48.541557!4d12.1406296!16s%2Fg%2F11cs1dwd30!19sChIJ65iKvOAlnkcRlHPdfpeMx_M?authuser=0&hl=de&rclk=1,2026-05-13T20:16:16Z,active,success,
0x479e260041fe2951:0x3bb24003a80ff6c4,Arena Döner,84028,,4.7,618,Döner / Kebab,48.5577188,12.1548486,39,Gewerbepark Nürnberg-Feucht,true,6,10,8,1.28,4.653,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Arena+D%C3%B6ner/data=!4m7!3m6!1s0x479e260041fe2951:0x3bb24003a80ff6c4!8m2!3d48.5577188!4d12.1548486!16s%2Fg%2F11c6pldfkk!19sChIJUSn-QQAmnkcRxPYPqANAsjs?authuser=0&hl=de&rclk=1,2026-05-13T20:16:10Z,active,success,
0x479e2733b58a26b9:0x1efa602686644fb7,Arena Döner 2,84028,,4.7,56,Döner / Kebab,48.5522169,12.161414,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Arena+D%C3%B6ner+2/data=!4m7!3m6!1s0x479e2733b58a26b9:0x1efa602686644fb7!8m2!3d48.5522169!4d12.161414!16s%2Fg%2F11r7642jk7!19sChIJuSaKtTMnnkcRt09khiZg-h4?authuser=0&hl=de&rclk=1,2026-05-13T20:19:14Z,active,success,
0x479e25e5e9e12359:0x3b6119655b3b605f,Asia Hung Landshut,84028,,3.6,309,Asiatisch,48.547142,12.1362555,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Asia+Hung+Landshut/data=!4m7!3m6!1s0x479e25e5e9e12359:0x3b6119655b3b605f!8m2!3d48.547142!4d12.1362555!16s%2Fg%2F11g98m20cl!19sChIJWSPh6eUlnkcRX2A7W2UZYTs?authuser=0&hl=de&rclk=1,2026-05-13T20:16:42Z,active,success,
0x479e260ceaee2cb7:0xfe3803c51a21be59,Asia Wok Express - Heimservice,84028,,4,127,Asiatisch,48.5406973,12.1538413,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Asia+Wok+Express+-+Heimservice/data=!4m7!3m6!1s0x479e260ceaee2cb7:0xfe3803c51a21be59!8m2!3d48.5406973!4d12.1538413!16s%2Fg%2F11cl_k2d2k!19sChIJtyzu6gwmnkcRWb4hGsUDOP4?authuser=0&hl=de&rclk=1,2026-05-13T20:19:59Z,temporarily_closed,success,
0x479e260cbbe610b7:0x6ac2240483bfe2af,Augustiner Zur Schleuse,84028,,4.5,1159,Restaurant,48.5402978,12.1533168,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Augustiner+Zur+Schleuse/data=!4m7!3m6!1s0x479e260cbbe610b7:0x6ac2240483bfe2af!8m2!3d48.5402978!4d12.1533168!16s%2Fg%2F1tph0qsx!19sChIJtxDmuwwmnkcRr-K_gwQkwmo?authuser=0&hl=de&rclk=1,2026-05-13T20:10:55Z,active,success,
0x479e2673d92b06e9:0xac0e6adb4973be2a,Augustiner an der Sankt Martinskirche,84028,,4.6,3166,Restaurant,48.534704,12.1516433,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Augustiner+an+der+Sankt+Martinskirche/data=!4m7!3m6!1s0x479e2673d92b06e9:0xac0e6adb4973be2a!8m2!3d48.534704!4d12.1516433!16s%2Fg%2F11gzcmff_!19sChIJ6QYr2XMmnkcRKr5zSdtqDqw?authuser=0&hl=de&rclk=1,2026-05-13T20:01:34Z,active,success,
0x479e250017474277:0xe51b42fc5f9811b7,Automatenkramerei,84028,,4.5,11,Lebensmittel,48.5449751,12.1443407,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Automatenkramerei/data=!4m7!3m6!1s0x479e250017474277:0xe51b42fc5f9811b7!8m2!3d48.5449751!4d12.1443407!16s%2Fg%2F11y5tnkmfm!19sChIJd0JHFwAlnkcRtxGYX_xCG-U?authuser=0&hl=de&rclk=1,2026-05-13T20:18:04Z,active,success,
0x479e26736e3d060d:0xec39c35b88cb7acc,BEY KEBAP Landshut,84028,,3.2,165,Döner / Kebab,48.5376646,12.1519484,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/BEY+KEBAP+Landshut/data=!4m7!3m6!1s0x479e26736e3d060d:0xec39c35b88cb7acc!8m2!3d48.5376646!4d12.1519484!16s%2Fg%2F11ddydd625!19sChIJDQY9bnMmnkcRzHrLiFvDOew?authuser=0&hl=de&rclk=1,2026-05-13T20:13:51Z,active,success,
0x479e2672e4b6105f:0x4217698b8edc1be8,BROTmacher Breu u. Oberprieler GmbH,84028,,4.4,44,Bäckerei,48.53736,12.15456,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/BROTmacher+Breu+u.+Oberprieler+GmbH/data=!4m7!3m6!1s0x479e2672e4b6105f:0x4217698b8edc1be8!8m2!3d48.53736!4d12.15456!16s%2Fg%2F1ptx9q8df!19sChIJXxC25HImnkcR6BvcjotpF0I?authuser=0&hl=de&rclk=1,2026-05-13T20:19:19Z,active,success,
0x479e25da902c266b:0x29c98c6b038df8a,BROTmacher Breu u. Oberprieler GmbH,84028,,4.1,54,Bäckerei,48.5325184,12.1308391,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/BROTmacher+Breu+u.+Oberprieler+GmbH/data=!4m7!3m6!1s0x479e25da902c266b:0x29c98c6b038df8a!8m2!3d48.5325184!4d12.1308391!16s%2Fg%2F1pw3ycyvt!19sChIJayYskNolnkcRit84sMaYnAI?authuser=0&hl=de&rclk=1,2026-05-13T20:26:15Z,active,success,
0x479e25e9831db1b5:0xe86ebd7311b2428a,BROTmacher Breu u. Oberprieler GmbH,84028,,4.1,109,Bäckerei,48.5352463,12.0843889,49,"Kornburg, Worzeldorf",false,,,,,,,https://www.google.com/maps/place/BROTmacher+Breu+u.+Oberprieler+GmbH/data=!4m7!3m6!1s0x479e25e9831db1b5:0xe86ebd7311b2428a!8m2!3d48.5352463!4d12.0843889!16s%2Fg%2F11hmjr7j63!19sChIJtbEdg-klnkcRikKyEXO9bug?authuser=0&hl=de&rclk=1,2026-05-13T20:28:00Z,active,success,
0x479e26713dc8168d:0x9c94d9f6eebeb2f4,BROTmacher Breu u. Oberprieler GmbH,84028,,4.2,68,Bäckerei,48.5355981,12.1517983,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/BROTmacher+Breu+u.+Oberprieler+GmbH/data=!4m7!3m6!1s0x479e26713dc8168d:0x9c94d9f6eebeb2f4!8m2!3d48.5355981!4d12.1517983!16s%2Fg%2F1ptwcc681!19sChIJjRbIPXEmnkcR9LK-7vbZlJw?authuser=0&hl=de&rclk=1,2026-05-13T20:08:25Z,active,success,
0x479e25e179693e63:0xec52c5fc4ae43774,BROTmacher Breu u. Oberprieler GmbH,84028,,4.2,127,Bäckerei,48.5451312,12.1435643,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/BROTmacher+Breu+u.+Oberprieler+GmbH/data=!4m7!3m6!1s0x479e25e179693e63:0xec52c5fc4ae43774!8m2!3d48.5451312!4d12.1435643!16s%2Fg%2F1tfjdjj1!19sChIJYz5peeElnkcRdDfkSvzFUuw?authuser=0&hl=de&rclk=1,2026-05-13T20:24:52Z,active,success,
0x479e2676d19e2737:0x93e1c6d41682fce0,BROTmacher Breu und Oberprieler GmbH Drive in,84028,,4.3,653,Bäckerei,48.5327935,12.1482552,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/BROTmacher+Breu+und+Oberprieler+GmbH+Drive+in/data=!4m7!3m6!1s0x479e2676d19e2737:0x93e1c6d41682fce0!8m2!3d48.5327935!4d12.1482552!16s%2Fg%2F11c58v0qt5!19sChIJNyee0XYmnkcR4PyCFtTG4ZM?authuser=0&hl=de&rclk=1,2026-05-13T20:07:20Z,active,success,
0x479e279a9b783a83:0x64c95ccd1ec28033,Backstube Wünsche,84028,,3.8,12,Bäckerei,48.5535905,12.1585406,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Backstube+W%C3%BCnsche/data=!4m7!3m6!1s0x479e279a9b783a83:0x64c95ccd1ec28033!8m2!3d48.5535905!4d12.1585406!16s%2Fg%2F11f8bzy170!19sChIJgzp4m5onnkcRM4DCHs1cyWQ?authuser=0&hl=de&rclk=1,2026-05-13T20:27:21Z,active,success,
0x479e2700747371bd:0x4642861ecfde843f,Balkan & International Imbiss,84028,,4.5,18,Imbiss,48.5552047,12.1524066,39,Gewerbepark Nürnberg-Feucht,true,1,1,1,5.26,4.316,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Balkan+%26+International+Imbiss/data=!4m7!3m6!1s0x479e2700747371bd:0x4642861ecfde843f!8m2!3d48.5552047!4d12.1524066!16s%2Fg%2F11vxcvx25f!19sChIJvXFzdAAnnkcRP4Tezx6GQkY?authuser=0&hl=de&rclk=1,2026-05-13T20:19:53Z,temporarily_closed,success,
0x479e27ba7d3a763b:0xec804b093873c383,Balkan Fusion Landshut,84028,,4.8,54,Imbiss,48.5404125,12.1004253,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Balkan+Fusion+Landshut/data=!4m7!3m6!1s0x479e27ba7d3a763b:0xec804b093873c383!8m2!3d48.5404125!4d12.1004253!16s%2Fg%2F11wfvjp9z7!19sChIJO3Y6fbonnkcRg8NzOAlLgOw?authuser=0&hl=de&rclk=1,2026-05-13T20:18:10Z,active,success,
0x479e279601c702e3:0xcd687039ab6c0afb,Balkan Grill Landshut - Halal Fastfood,84028,,5,69,Imbiss,48.5559772,12.15329,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Balkan+Grill+Landshut+-+Halal+Fastfood/data=!4m7!3m6!1s0x479e279601c702e3:0xcd687039ab6c0afb!8m2!3d48.5559772!4d12.15329!16s%2Fg%2F11xlg2gghv!19sChIJ4wLHAZYnnkcR-wpsqzlwaM0?authuser=0&hl=de&rclk=1,2026-05-13T20:13:58Z,active,success,
0x479e271a585cabc9:0xc436361db39a5d36,Beyt Beytak Abu Ali,84028,,4.9,197,Restaurant,48.5367111,12.15594,39,Gewerbepark Nürnberg-Feucht,true,2,5,3.5,1.75,4.832,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Beyt+Beytak+Abu+Ali/data=!4m7!3m6!1s0x479e271a585cabc9:0xc436361db39a5d36!8m2!3d48.5367111!4d12.15594!16s%2Fg%2F11szkm8mt9!19sChIJyatcWBonnkcRNl2asx02NsQ?authuser=0&hl=de&rclk=1,2026-05-13T20:15:48Z,active,success,
0x479e278c6ce10aa7:0x675c8b8681f37e7a,Biobäckerei Wagner,84028,,4.3,46,Bäckerei,48.53543,12.15348,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Biob%C3%A4ckerei+Wagner/data=!4m7!3m6!1s0x479e278c6ce10aa7:0x675c8b8681f37e7a!8m2!3d48.53543!4d12.15348!16s%2Fg%2F11yh1w6m82!19sChIJpwrhbIwnnkcRen7zgYaLXGc?authuser=0&hl=de&rclk=1,2026-05-13T20:23:44Z,active,success,
0x479e260cafb37379:0x22078c8a1dbb1810,Brotstation Inh. Marc Retzer,84028,,4.9,17,Bäckerei,48.5468318,12.151468,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Brotstation+Inh.+Marc+Retzer/data=!4m7!3m6!1s0x479e260cafb37379:0x22078c8a1dbb1810!8m2!3d48.5468318!4d12.151468!16s%2Fg%2F1tfzwgzk!19sChIJeXOzrwwmnkcREBi7HYqMByI?authuser=0&hl=de&rclk=1,2026-05-13T20:27:36Z,active,success,
0x479e27a4854984e5:0x56e8651367f6ce02,Burger King Landshut,84028,,3.1,160,Imbiss,48.539401,12.1561002,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Burger+King+Landshut/data=!4m7!3m6!1s0x479e27a4854984e5:0x56e8651367f6ce02!8m2!3d48.539401!4d12.1561002!16s%2Fg%2F11fpd9t8bn!19sChIJ5YRJhaQnnkcRAs72ZxNl6FY?authuser=0&hl=de&rclk=1,2026-05-13T20:19:46Z,active,success,
0x479e25fde38fc5a1:0xaceb6b86f97d769b,Burger King Landshut,84028,,3.1,2223,Imbiss,48.555,12.1502778,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Burger+King+Landshut/data=!4m7!3m6!1s0x479e25fde38fc5a1:0xaceb6b86f97d769b!8m2!3d48.555!4d12.1502778!16s%2Fg%2F1tscm_07!19sChIJocWP4_0lnkcRm3Z9-YZr66w?authuser=0&hl=de&rclk=1,2026-05-13T20:17:50Z,active,success,
0x479e27a7b4650801:0x6ebda688c99b983a,Burgerlon,84028,,4.8,589,Burger,48.5386318,12.1532574,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/Burgerlon/data=!4m7!3m6!1s0x479e27a7b4650801:0x6ebda688c99b983a!8m2!3d48.5386318!4d12.1532574!16s%2Fg%2F11h1dcrdtr!19sChIJAQhltKcnnkcROpibyYimvW4?authuser=0&hl=de&rclk=1,2026-05-13T20:02:21Z,active,success,
0x479e2604e7d81431:0xee29f67c4f636869,Bäcker Bachmeier,84028,,3.4,17,Bäckerei,48.5521874,12.1618223,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4cker+Bachmeier/data=!4m7!3m6!1s0x479e2604e7d81431:0xee29f67c4f636869!8m2!3d48.5521874!4d12.1618223!16s%2Fg%2F11b6dg3x_z!19sChIJMRTY5wQmnkcRaWhjT3z2Ke4?authuser=0&hl=de&rclk=1,2026-05-13T20:28:14Z,active,success,
0x479e26739dd7da27:0xd61213018681644a,Bäcker Bachmeier,84028,,3.2,24,Bäckerei,48.5366893,12.1521771,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4cker+Bachmeier/data=!4m7!3m6!1s0x479e26739dd7da27:0xd61213018681644a!8m2!3d48.5366893!4d12.1521771!16s%2Fg%2F11gh2qxzg5!19sChIJJ9rXnXMmnkcRSmSBhgETEtY?authuser=0&hl=de&rclk=1,2026-05-13T20:25:59Z,active,success,
0x479e260d35942763:0xb58cf132f9be8986,Bäcker Bachmeier,84028,,3.1,65,Bäckerei,48.5395073,12.1559437,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4cker+Bachmeier/data=!4m7!3m6!1s0x479e260d35942763:0xb58cf132f9be8986!8m2!3d48.5395073!4d12.1559437!16s%2Fg%2F1tdfb2ps!19sChIJYyeUNQ0mnkcRhom--TLxjLU?authuser=0&hl=de&rclk=1,2026-05-13T20:24:10Z,active,success,
0x479e25de3b54b1cf:0x7230bfee99dd3b29,Bäcker Bachmeier,84028,,3.5,16,Bäckerei,48.5401797,12.1408192,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4cker+Bachmeier/data=!4m7!3m6!1s0x479e25de3b54b1cf:0x7230bfee99dd3b29!8m2!3d48.5401797!4d12.1408192!16s%2Fg%2F11gh2qvr7k!19sChIJz7FUO94lnkcRKTvdme6_MHI?authuser=0&hl=de&rclk=1,2026-05-13T20:26:48Z,active,success,
0x479e26073031ed95:0xdb828d89f5473efb,Bäcker Bachmeier,84028,,2.6,25,Bäckerei,48.5539424,12.1538334,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4cker+Bachmeier/data=!4m7!3m6!1s0x479e26073031ed95:0xdb828d89f5473efb!8m2!3d48.5539424!4d12.1538334!16s%2Fg%2F1tfgc6ny!19sChIJle0xMAcmnkcR-z5H9YmNgts?authuser=0&hl=de&rclk=1,2026-05-13T20:27:29Z,active,success,
0x479e2888f7fdfded:0xcc089b307e3876de,Bäckerei Betz Auloh,84028,,4.8,82,Bäckerei,48.5660154,12.2071215,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4ckerei+Betz+Auloh/data=!4m7!3m6!1s0x479e2888f7fdfded:0xcc089b307e3876de!8m2!3d48.5660154!4d12.2071215!16s%2Fg%2F11bc7rgzys!19sChIJ7f3994gonkcR3nY4fjCbCMw?authuser=0&hl=de&rclk=1,2026-05-13T20:27:44Z,active,success,
0x479e26160d343045:0x15738174bf37536c,Bäckerei Betz Landshut,84028,,4.8,216,Bäckerei,48.543163,12.1722482,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4ckerei+Betz+Landshut/data=!4m7!3m6!1s0x479e26160d343045:0x15738174bf37536c!8m2!3d48.543163!4d12.1722482!16s%2Fg%2F1xb2ck5h!19sChIJRTA0DRYmnkcRbFM3v3SBcxU?authuser=0&hl=de&rclk=1,2026-05-13T20:10:38Z,active,success,
0x479e26725ff21d17:0x2c4b0a19de2d33c3,Bäckerei Bücherl,84028,,4.6,45,Bäckerei,48.5365002,12.1553276,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4ckerei+B%C3%BCcherl/data=!4m7!3m6!1s0x479e26725ff21d17:0x2c4b0a19de2d33c3!8m2!3d48.5365002!4d12.1553276!16s%2Fg%2F1x6q0rk5!19sChIJFx3yX3ImnkcRwzMt3hkKSyw?authuser=0&hl=de&rclk=1,2026-05-13T20:23:51Z,active,success,
0x479e259d1866c7f5:0x11fb1b49ad052918,Bäckerei Bücherl,84028,,3.8,6,Bäckerei,48.5380488,12.1380003,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4ckerei+B%C3%BCcherl/data=!4m7!3m6!1s0x479e259d1866c7f5:0x11fb1b49ad052918!8m2!3d48.5380488!4d12.1380003!16s%2Fg%2F11rcs5rvgv!19sChIJ9cdmGJ0lnkcRGCkFrUkb-xE?authuser=0&hl=de&rclk=1,2026-05-13T20:27:01Z,active,success,
0x479e25e7b4935d89:0x9fe1fb79ef23dafe,Bäckerei Frühmorgen,84028,,3.5,90,Bäckerei,48.5439087,12.1352268,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4ckerei+Fr%C3%BChmorgen/data=!4m7!3m6!1s0x479e25e7b4935d89:0x9fe1fb79ef23dafe!8m2!3d48.5439087!4d12.1352268!16s%2Fg%2F11bzyqj6gb!19sChIJiV2TtOclnkcR_toj73n74Z8?authuser=0&hl=de&rclk=1,2026-05-13T20:26:05Z,active,success,
0x479e26141a0ce77f:0xb5943a4b6b2dd399,Bäckerei Frühmorgen,84028,,4.3,813,Bäckerei,48.5421781,12.1668215,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4ckerei+Fr%C3%BChmorgen/data=!4m7!3m6!1s0x479e26141a0ce77f:0xb5943a4b6b2dd399!8m2!3d48.5421781!4d12.1668215!16s%2Fg%2F1tn006ck!19sChIJf-cMGhQmnkcRmdMta0s6lLU?authuser=0&hl=de&rclk=1,2026-05-13T20:10:03Z,active,success,
0x479e25eec64184c7:0x7195c05f74020fe1,Bäckerei Frühmorgen,84028,,4.2,68,Bäckerei,48.5475852,12.1299939,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4ckerei+Fr%C3%BChmorgen/data=!4m7!3m6!1s0x479e25eec64184c7:0x7195c05f74020fe1!8m2!3d48.5475852!4d12.1299939!16s%2Fg%2F11fxvfz0mx!19sChIJx4RBxu4lnkcR4Q8CdF_AlXE?authuser=0&hl=de&rclk=1,2026-05-13T20:25:53Z,active,success,
0x479e267231f77f89:0x58eab4b78eba3d9,Bäckerei Gebel Landshut,84028,,4.1,32,Bäckerei,48.5349407,12.1534188,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4ckerei+Gebel+Landshut/data=!4m7!3m6!1s0x479e267231f77f89:0x58eab4b78eba3d9!8m2!3d48.5349407!4d12.1534188!16s%2Fg%2F1tf56w7p!19sChIJiX_3MXImnkcR2aPreEurjgU?authuser=0&hl=de&rclk=1,2026-05-13T20:25:15Z,active,success,
0x479e2674076a7857:0x26a6c0a40c85dfcc,Bäckerei Gebel Landshut,84028,,3.7,56,Bäckerei,48.5350922,12.1495948,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4ckerei+Gebel+Landshut/data=!4m7!3m6!1s0x479e2674076a7857:0x26a6c0a40c85dfcc!8m2!3d48.5350922!4d12.1495948!16s%2Fg%2F11cn5r7cgj!19sChIJV3hqB3QmnkcRzN-FDKTApiY?authuser=0&hl=de&rclk=1,2026-05-13T20:05:38Z,active,success,
0x479e25fdc6a8d25b:0x20cbeab6c6766df8,Bäckerei Mareis GmbH,84028,,4.5,707,Bäckerei,48.5545775,12.1504008,39,Gewerbepark Nürnberg-Feucht,false,,,,,,,https://www.google.com/maps/place/B%C3%A4ckerei+Mareis+GmbH/data=!4m7!3m6!1s0x479e25fdc6a8d25b:0x20cbeab6c6766df8!8m2!3d48.5545775!4d12.1504008!16s%2Fg%2F11cjjhl7g3!19sChIJW9Koxv0lnkcR-G12xrbqyyA?authuser=0&hl=de&rclk=1,2026-05-13T20:25:22Z,active,success,
